Order ID,Order Date,Region,Category,Sub-Category,Quantity,Unit Price,Unit Cost,Sales,Cost,Profit
ORD00293,8/14/2024,North,Furniture,Tables,4,67.76,50.61,271.04,202.44,68.6
ORD00294,6/10/2022,South,Furniture,Chairs,1,219.64,129.94,219.64,129.94,89.7
ORD00295,3/11/2024,South,Office Supplies,Paper,7,298.65,202.59,2090.55,1418.13,672.42
ORD00296,2/2/2023,South,Office Supplies,Storage,5,147.92,107.8,739.6,539,200.6
ORD00297,7/24/2025,West,Technology,Accessories,1,472.11,311.13,472.11,311.13,160.98
ORD00298,3/26/2024,West,Furniture,Chairs,2,58.22,39.49,116.44,78.98,37.46
ORD00299,11/16/2025,North,Furniture,Tables,4,348.43,212.88,1393.72,851.52,542.2
ORD00300,3/4/2025,West,Technology,Phones,4,407.92,219.94,1631.68,879.76,751.92
ORD00301,5/3/2025,East,Furniture,Tables,1,412.4,269.02,412.4,269.02,143.38
ORD00302,2/5/2023,East,Furniture,Tables,2,179.49,138.25,358.98,276.5,82.48
ORD00303,10/2/2023,East,Technology,Phones,6,281.6,159.71,1689.6,958.26,731.34
ORD00304,11/22/2024,West,Office Supplies,Paper,3,323.87,215.78,971.61,647.34,324.27
ORD00305,11/19/2023,North,Technology,Laptops,3,450.09,281.03,1350.27,843.09,507.18
ORD00306,4/5/2023,East,Technology,Accessories,3,208.75,156.13,626.25,468.39,157.86
ORD00307,8/12/2024,East,Furniture,Tables,7,31.99,19.83,223.93,138.81,85.12
ORD00308,4/15/2023,South,Furniture,Chairs,8,331.1,201.74,2648.8,1613.92,1034.88
ORD00309,10/30/2025,East,Office Supplies,Binders,2,289.26,157,578.52,314,264.52
ORD00310,11/11/2024,North,Technology,Phones,7,58.97,40.58,412.79,284.06,128.73
ORD00311,1/20/2024,South,Technology,Accessories,9,154.07,120.09,1386.63,1080.81,305.82
ORD00312,2/7/2022,West,Technology,Laptops,5,84.03,59.32,420.15,296.6,123.55
ORD00313,8/18/2022,South,Furniture,Bookcases,6,431.64,223.41,2589.84,1340.46,1249.38
ORD00314,10/20/2025,East,Furniture,Bookcases,3,94.12,70.29,282.36,210.87,71.49
ORD00315,7/17/2023,East,Furniture,Chairs,4,215.43,171.57,861.72,686.28,175.44
ORD00316,3/14/2023,South,Furniture,Tables,6,296.04,158.25,1776.24,949.5,826.74
ORD00317,7/30/2025,South,Technology,Phones,4,206.78,137.98,827.12,551.92,275.2
ORD00318,1/27/2022,East,Furniture,Bookcases,8,99.46,61.75,795.68,494,301.68
ORD00319,8/14/2022,North,Furniture,Bookcases,4,139.85,93.99,559.4,375.96,183.44
ORD00320,7/24/2025,West,Technology,Accessories,4,251.62,196.79,1006.48,787.16,219.32
ORD00321,3/8/2024,South,Furniture,Chairs,7,484.72,358.53,3393.04,2509.71,883.33
ORD00322,10/11/2022,West,Office Supplies,Binders,9,282.57,145.81,2543.13,1312.29,1230.84
ORD00323,5/28/2024,East,Office Supplies,Storage,1,73.59,46.92,73.59,46.92,26.67
ORD00324,8/17/2024,East,Technology,Phones,5,168.01,128.59,840.05,642.95,197.1
ORD00325,3/29/2023,East,Furniture,Tables,4,442.25,268.26,1769,1073.04,695.96
ORD00326,10/16/2024,North,Office Supplies,Storage,6,96.99,58.38,581.94,350.28,231.66
ORD00327,3/26/2024,North,Furniture,Bookcases,7,318.18,159.43,2227.26,1116.01,1111.25
ORD00328,10/21/2023,East,Office Supplies,Binders,2,430.31,264.41,860.62,528.82,331.8
ORD00329,7/1/2023,North,Office Supplies,Storage,4,103.57,63.53,414.28,254.12,160.16
ORD00330,4/30/2025,North,Technology,Laptops,7,87.71,62.52,613.97,437.64,176.33
ORD00331,12/8/2024,West,Office Supplies,Binders,1,213.55,152.18,213.55,152.18,61.37
ORD00332,1/17/2022,South,Furniture,Chairs,2,362.02,220.97,724.04,441.94,282.1
ORD00333,4/10/2025,South,Technology,Accessories,8,141.17,95,1129.36,760,369.36
ORD00334,5/28/2025,East,Office Supplies,Paper,1,116.03,61.33,116.03,61.33,54.7
ORD00335,6/7/2022,South,Technology,Laptops,6,452.59,243.42,2715.54,1460.52,1255.02
ORD00336,4/22/2023,West,Furniture,Tables,3,428.69,330.9,1286.07,992.7,293.37
ORD00337,12/5/2024,North,Furniture,Bookcases,2,282.46,204.24,564.92,408.48,156.44
ORD00338,10/28/2025,South,Furniture,Chairs,7,419.72,225.16,2938.04,1576.12,1361.92
ORD00339,6/2/2023,West,Furniture,Chairs,1,164.77,112.68,164.77,112.68,52.09
ORD00340,4/9/2022,South,Furniture,Bookcases,5,473.62,314.7,2368.1,1573.5,794.6
ORD00341,11/26/2024,South,Technology,Laptops,1,291.83,208.25,291.83,208.25,83.58
ORD00342,10/7/2022,North,Technology,Phones,9,409.87,288.44,3688.83,2595.96,1092.87
ORD00343,10/4/2025,North,Office Supplies,Storage,7,271.8,154.06,1902.6,1078.42,824.18
ORD00344,5/12/2023,North,Furniture,Bookcases,5,255.37,151.96,1276.85,759.8,517.05
ORD00345,10/29/2022,East,Technology,Accessories,5,218.75,126.02,1093.75,630.1,463.65
ORD00346,6/30/2022,South,Furniture,Bookcases,6,42.32,22.57,253.92,135.42,118.5
ORD00347,8/30/2023,East,Office Supplies,Binders,3,305.06,169.75,915.18,509.25,405.93
ORD00348,1/27/2025,East,Office Supplies,Storage,5,408.02,267.73,2040.1,1338.65,701.45
ORD00349,12/1/2023,West,Office Supplies,Binders,1,61.78,36.2,61.78,36.2,25.58
ORD00350,9/19/2024,West,Furniture,Bookcases,3,454.08,244.45,1362.24,733.35,628.89
ORD00351,2/13/2025,West,Furniture,Tables,2,294.5,174.25,589,348.5,240.5
ORD00352,7/10/2022,East,Office Supplies,Binders,3,72.31,41.59,216.93,124.77,92.16
ORD00353,9/10/2022,South,Office Supplies,Binders,7,190.62,137.62,1334.34,963.34,371
ORD00354,9/7/2024,West,Furniture,Tables,2,338.61,211.38,677.22,422.76,254.46
ORD00355,7/16/2024,West,Furniture,Chairs,4,272.26,179.28,1089.04,717.12,371.92
ORD00356,3/30/2025,South,Furniture,Bookcases,5,451.88,271.51,2259.4,1357.55,901.85
ORD00357,7/3/2025,East,Office Supplies,Storage,1,409.62,298.07,409.62,298.07,111.55
ORD00358,9/8/2025,East,Furniture,Chairs,2,92.52,65.71,185.04,131.42,53.62
ORD00359,5/8/2022,West,Technology,Accessories,6,334.99,206.19,2009.94,1237.14,772.8
ORD00360,1/18/2022,North,Technology,Accessories,8,172.79,89.24,1382.32,713.92,668.4
ORD00361,7/20/2023,North,Office Supplies,Storage,4,398.57,241.31,1594.28,965.24,629.04
ORD00362,7/24/2023,West,Furniture,Chairs,6,81.68,42.99,490.08,257.94,232.14
ORD00363,9/8/2025,East,Office Supplies,Storage,3,453.71,259.38,1361.13,778.14,582.99
ORD00364,11/17/2023,West,Technology,Laptops,5,403.5,245.6,2017.5,1228,789.5
ORD00365,9/18/2023,South,Office Supplies,Binders,6,397.18,236.88,2383.08,1421.28,961.8
ORD00366,8/4/2025,West,Office Supplies,Storage,2,355.79,209.21,711.58,418.42,293.16
ORD00367,5/3/2024,West,Technology,Laptops,1,151.55,78.74,151.55,78.74,72.81
ORD00368,8/19/2024,North,Office Supplies,Storage,7,295.04,188.09,2065.28,1316.63,748.65
ORD00369,6/4/2022,South,Office Supplies,Binders,2,253.07,152.57,506.14,305.14,201
ORD00370,5/5/2023,North,Furniture,Tables,2,155.16,81.19,310.32,162.38,147.94
ORD00371,11/10/2025,South,Furniture,Chairs,8,444.65,264.96,3557.2,2119.68,1437.52
ORD00372,2/24/2024,South,Office Supplies,Binders,9,319.34,205.82,2874.06,1852.38,1021.68
ORD00373,2/1/2025,South,Office Supplies,Binders,1,78.9,58.92,78.9,58.92,19.98
ORD00374,11/17/2025,East,Furniture,Bookcases,8,228.79,164.31,1830.32,1314.48,515.84
ORD00375,9/3/2022,South,Furniture,Tables,8,31.61,19.44,252.88,155.52,97.36
ORD00376,4/14/2025,East,Furniture,Bookcases,4,345.61,202.48,1382.44,809.92,572.52
ORD00377,11/28/2024,South,Furniture,Tables,9,192.41,129.71,1731.69,1167.39,564.3
ORD00378,1/29/2024,East,Office Supplies,Storage,2,385.81,242.6,771.62,485.2,286.42
ORD00379,6/22/2023,South,Office Supplies,Storage,1,499.4,305.41,499.4,305.41,193.99
ORD00380,7/9/2024,North,Technology,Accessories,5,448.07,346.87,2240.35,1734.35,506
ORD00381,2/12/2023,South,Office Supplies,Binders,6,295.65,221.71,1773.9,1330.26,443.64
ORD00382,6/9/2023,West,Office Supplies,Paper,3,56.98,28.98,170.94,86.94,84
ORD00383,4/7/2024,East,Technology,Laptops,9,379.11,302.41,3411.99,2721.69,690.3
ORD00384,6/21/2024,South,Technology,Laptops,2,219.7,121.21,439.4,242.42,196.98
ORD00385,2/5/2022,South,Office Supplies,Paper,1,297.78,181.43,297.78,181.43,116.35
ORD00386,11/16/2023,West,Furniture,Chairs,2,445.75,249.4,891.5,498.8,392.7
ORD00387,1/20/2022,South,Office Supplies,Storage,4,155.47,115.65,621.88,462.6,159.28
ORD00388,11/17/2022,North,Office Supplies,Storage,6,48.22,34.66,289.32,207.96,81.36
ORD00389,5/27/2023,South,Technology,Accessories,7,234.52,168.9,1641.64,1182.3,459.34
ORD00390,2/4/2023,West,Furniture,Chairs,5,293.96,215.07,1469.8,1075.35,394.45
ORD00391,10/16/2023,South,Furniture,Chairs,4,145.34,87.27,581.36,349.08,232.28
ORD00392,8/29/2024,South,Technology,Accessories,3,465.04,358.27,1395.12,1074.81,320.31
ORD00393,4/16/2023,South,Technology,Accessories,5,83.33,54.05,416.65,270.25,146.4
ORD00394,3/12/2025,South,Technology,Accessories,6,287.34,200.66,1724.04,1203.96,520.08
ORD00395,1/20/2025,South,Technology,Phones,2,203.42,137.98,406.84,275.96,130.88
ORD00396,10/9/2025,West,Technology,Accessories,8,200.12,136.02,1600.96,1088.16,512.8
ORD00397,4/13/2024,West,Technology,Accessories,4,27.63,18.27,110.52,73.08,37.44
ORD00398,12/28/2023,West,Technology,Phones,2,216.24,121.49,432.48,242.98,189.5
ORD00399,5/3/2024,North,Technology,Laptops,1,332.99,179.95,332.99,179.95,153.04
ORD00400,2/20/2022,West,Office Supplies,Binders,5,141.32,83.86,706.6,419.3,287.3
ORD00401,7/29/2023,West,Technology,Laptops,3,48.76,24.65,146.28,73.95,72.33
ORD00402,4/28/2025,East,Furniture,Bookcases,5,217.04,121.06,1085.2,605.3,479.9
ORD00403,2/22/2025,South,Furniture,Chairs,1,69.86,49.81,69.86,49.81,20.05
ORD00404,5/30/2022,West,Office Supplies,Paper,4,215.53,152.95,862.12,611.8,250.32
ORD00405,11/10/2022,North,Furniture,Bookcases,2,235.69,167.95,471.38,335.9,135.48
ORD00406,7/24/2023,South,Furniture,Chairs,2,441.89,331.43,883.78,662.86,220.92
ORD00407,9/27/2025,West,Furniture,Bookcases,3,304,180.32,912,540.96,371.04
ORD00408,11/1/2022,East,Furniture,Bookcases,4,410.74,225.66,1642.96,902.64,740.32
ORD00409,11/13/2023,East,Furniture,Tables,6,448.42,232.36,2690.52,1394.16,1296.36
ORD00410,4/17/2024,West,Office Supplies,Storage,7,74.86,49.41,524.02,345.87,178.15
ORD00411,12/13/2024,North,Technology,Phones,4,382.15,257.92,1528.6,1031.68,496.92
ORD00412,9/29/2024,South,Furniture,Chairs,9,263.79,196.01,2374.11,1764.09,610.02
ORD00413,3/20/2023,East,Technology,Phones,6,473.24,310.06,2839.44,1860.36,979.08
ORD00414,9/5/2023,North,Furniture,Tables,7,73.66,49.32,515.62,345.24,170.38
ORD00415,9/19/2024,East,Furniture,Bookcases,3,326.92,207.35,980.76,622.05,358.71
ORD00416,9/21/2022,South,Office Supplies,Paper,3,143.35,73.92,430.05,221.76,208.29
ORD00417,12/12/2024,West,Office Supplies,Binders,1,266.87,197.36,266.87,197.36,69.51
ORD00418,9/30/2024,East,Office Supplies,Binders,2,126.19,100.45,252.38,200.9,51.48
ORD00419,1/5/2022,South,Office Supplies,Storage,5,40.39,22.13,201.95,110.65,91.3
ORD00420,1/31/2025,South,Office Supplies,Storage,6,345.47,203.42,2072.82,1220.52,852.3
ORD00421,5/4/2025,North,Furniture,Chairs,9,488.14,347.22,4393.26,3124.98,1268.28
ORD00422,2/13/2024,West,Office Supplies,Storage,9,65.45,47.1,589.05,423.9,165.15
ORD00423,5/26/2024,South,Office Supplies,Paper,4,297.89,187.36,1191.56,749.44,442.12
ORD00424,9/18/2024,West,Technology,Laptops,9,412.74,207.07,3714.66,1863.63,1851.03
ORD00425,6/2/2024,West,Technology,Phones,3,107.79,69.1,323.37,207.3,116.07
ORD00426,10/5/2025,East,Office Supplies,Binders,2,83.64,51.73,167.28,103.46,63.82
ORD00427,2/16/2022,North,Furniture,Tables,1,159.47,93.03,159.47,93.03,66.44
ORD00428,5/16/2024,West,Furniture,Bookcases,8,450.01,303.03,3600.08,2424.24,1175.84
ORD00429,4/2/2024,South,Furniture,Chairs,3,96.98,69.31,290.94,207.93,83.01
ORD00430,7/24/2024,West,Technology,Accessories,3,70.56,55.72,211.68,167.16,44.52
ORD00431,10/18/2023,North,Office Supplies,Storage,7,383.09,241.43,2681.63,1690.01,991.62
ORD00432,9/26/2022,East,Office Supplies,Paper,4,135.46,88.68,541.84,354.72,187.12
ORD00433,1/5/2023,North,Technology,Laptops,8,184.58,135.11,1476.64,1080.88,395.76
ORD00434,9/28/2023,East,Furniture,Bookcases,4,64.36,40.49,257.44,161.96,95.48
ORD00435,2/3/2025,East,Technology,Laptops,4,456.57,254.1,1826.28,1016.4,809.88
ORD00436,10/19/2023,South,Office Supplies,Storage,5,82.7,47.36,413.5,236.8,176.7
ORD00437,4/30/2022,West,Furniture,Tables,7,441.19,246.94,3088.33,1728.58,1359.75
ORD00438,4/10/2024,West,Furniture,Bookcases,2,241.67,193.27,483.34,386.54,96.8
ORD00439,12/17/2024,North,Office Supplies,Storage,7,375.06,285.5,2625.42,1998.5,626.92
ORD00440,10/1/2025,West,Technology,Accessories,5,393.63,207.84,1968.15,1039.2,928.95
ORD00441,1/11/2024,West,Furniture,Tables,9,66.9,45.81,602.1,412.29,189.81
ORD00442,4/27/2022,South,Office Supplies,Storage,1,445.63,312.48,445.63,312.48,133.15
ORD00443,3/1/2024,East,Technology,Accessories,8,320.51,163.19,2564.08,1305.52,1258.56
ORD00444,2/24/2025,North,Furniture,Tables,6,170.84,135.32,1025.04,811.92,213.12
ORD00445,11/17/2025,North,Technology,Laptops,4,290.47,155.69,1161.88,622.76,539.12
ORD00446,10/9/2024,East,Office Supplies,Storage,8,290.88,214.63,2327.04,1717.04,610
ORD00447,12/17/2024,North,Office Supplies,Storage,8,320.7,240.01,2565.6,1920.08,645.52
ORD00448,9/26/2023,East,Technology,Accessories,2,408.37,319.16,816.74,638.32,178.42
ORD00449,5/28/2023,East,Office Supplies,Storage,8,82.49,43.26,659.92,346.08,313.84
ORD00450,3/12/2024,West,Furniture,Tables,7,368.77,261.99,2581.39,1833.93,747.46
ORD00451,1/24/2025,West,Furniture,Chairs,4,238.12,152.93,952.48,611.72,340.76
ORD00452,2/15/2025,South,Office Supplies,Binders,8,35.96,20.58,287.68,164.64,123.04
ORD00453,7/14/2023,North,Furniture,Chairs,1,445.49,259.49,445.49,259.49,186
ORD00454,5/3/2023,North,Technology,Phones,2,431.02,278.95,862.04,557.9,304.14
ORD00455,6/14/2025,West,Office Supplies,Binders,4,101.47,50.74,405.88,202.96,202.92
ORD00456,6/15/2024,South,Furniture,Bookcases,9,73.33,42.03,659.97,378.27,281.7
ORD00457,7/19/2025,South,Technology,Accessories,4,232.14,160.96,928.56,643.84,284.72
ORD00458,4/27/2025,East,Technology,Accessories,5,188.02,119.06,940.1,595.3,344.8
ORD00459,12/5/2023,West,Office Supplies,Paper,9,259.62,156.05,2336.58,1404.45,932.13
ORD00460,8/4/2023,West,Furniture,Bookcases,3,250.7,167.52,752.1,502.56,249.54
ORD00461,2/29/2024,North,Office Supplies,Binders,7,78.38,40.72,548.66,285.04,263.62
ORD00462,5/10/2024,South,Furniture,Bookcases,5,346.96,216.93,1734.8,1084.65,650.15
ORD00463,9/4/2022,South,Office Supplies,Storage,7,479.51,382.97,3356.57,2680.79,675.78
ORD00464,1/4/2025,North,Furniture,Bookcases,4,249.38,156.85,997.52,627.4,370.12
ORD00465,6/3/2022,East,Furniture,Tables,5,366.49,280.43,1832.45,1402.15,430.3
ORD00466,12/29/2025,North,Office Supplies,Storage,2,494.81,377.15,989.62,754.3,235.32
ORD00467,9/23/2024,East,Office Supplies,Binders,7,424.28,316.9,2969.96,2218.3,751.66
ORD00468,1/14/2025,South,Office Supplies,Storage,7,172.69,95.5,1208.83,668.5,540.33
ORD00469,11/28/2023,West,Furniture,Tables,1,175.29,132.69,175.29,132.69,42.6
ORD00470,8/1/2025,South,Technology,Laptops,7,134.58,95.14,942.06,665.98,276.08
ORD00471,5/28/2025,North,Technology,Phones,1,411.48,290.43,411.48,290.43,121.05
ORD00472,12/28/2024,South,Technology,Laptops,5,400.27,250.1,2001.35,1250.5,750.85
ORD00473,12/6/2024,North,Furniture,Bookcases,6,153.3,85.29,919.8,511.74,408.06
ORD00474,10/5/2024,West,Office Supplies,Binders,5,380.66,232.59,1903.3,1162.95,740.35
ORD00475,4/4/2022,South,Technology,Laptops,9,180.36,104.92,1623.24,944.28,678.96
ORD00476,8/15/2024,East,Technology,Phones,8,366.49,292.46,2931.92,2339.68,592.24
ORD00477,10/8/2024,East,Technology,Phones,3,425.3,320.45,1275.9,961.35,314.55
ORD00478,3/29/2023,West,Office Supplies,Paper,6,345.66,271.76,2073.96,1630.56,443.4
ORD00479,5/12/2025,West,Office Supplies,Binders,2,41.82,22.89,83.64,45.78,37.86
ORD00480,6/30/2024,South,Furniture,Bookcases,7,302.78,232.97,2119.46,1630.79,488.67
ORD00481,8/6/2022,North,Technology,Laptops,5,237.45,181.25,1187.25,906.25,281
ORD00482,4/19/2023,South,Office Supplies,Paper,8,143.72,104.27,1149.76,834.16,315.6
ORD00483,3/8/2023,North,Office Supplies,Storage,1,346.01,263.65,346.01,263.65,82.36
ORD00484,12/7/2022,North,Office Supplies,Paper,9,318.85,174.55,2869.65,1570.95,1298.7
ORD00485,7/5/2023,North,Technology,Phones,2,234.82,182.01,469.64,364.02,105.62
ORD00486,8/5/2025,South,Furniture,Tables,5,152.02,82.48,760.1,412.4,347.7
ORD00487,7/1/2025,West,Technology,Laptops,8,69.58,46.75,556.64,374,182.64
ORD00488,12/23/2022,East,Furniture,Chairs,6,208.03,140.79,1248.18,844.74,403.44
ORD00489,1/23/2022,South,Office Supplies,Paper,6,367.48,229.14,2204.88,1374.84,830.04
ORD00490,6/6/2023,West,Technology,Phones,4,36.37,25.66,145.48,102.64,42.84
ORD00491,1/28/2025,East,Technology,Accessories,2,38.14,30.26,76.28,60.52,15.76
ORD00492,3/12/2024,West,Furniture,Chairs,8,484.35,385.49,3874.8,3083.92,790.88
ORD00493,4/18/2025,North,Office Supplies,Binders,2,470.52,280,941.04,560,381.04
ORD00494,5/31/2025,South,Technology,Laptops,6,448.32,315.62,2689.92,1893.72,796.2
ORD00495,2/1/2024,West,Furniture,Tables,1,391.37,257.76,391.37,257.76,133.61
ORD00496,3/18/2023,East,Technology,Accessories,9,81.13,62.58,730.17,563.22,166.95
ORD00497,2/8/2024,East,Furniture,Tables,4,235.5,186.93,942,747.72,194.28
ORD00498,10/12/2024,South,Technology,Laptops,1,177.99,136.3,177.99,136.3,41.69
ORD00499,9/10/2025,East,Office Supplies,Binders,2,439.61,254.55,879.22,509.1,370.12
ORD00500,5/31/2023,West,Furniture,Tables,9,54.89,41.22,494.01,370.98,123.03
ORD00501,11/5/2024,North,Technology,Laptops,2,53.99,33.48,107.98,66.96,41.02
ORD00502,3/2/2024,North,Office Supplies,Storage,2,344.36,255.5,688.72,511,177.72
ORD00503,12/2/2022,North,Office Supplies,Storage,6,49.01,35.52,294.06,213.12,80.94
ORD00504,9/15/2022,East,Office Supplies,Storage,6,168.45,109.61,1010.7,657.66,353.04
ORD00505,5/12/2023,South,Office Supplies,Paper,8,383.37,254.24,3066.96,2033.92,1033.04
ORD00506,6/14/2024,East,Office Supplies,Storage,6,280.9,160.53,1685.4,963.18,722.22
ORD00507,6/9/2022,North,Furniture,Tables,3,381.17,214.47,1143.51,643.41,500.1
ORD00508,5/1/2024,North,Technology,Accessories,7,319.28,193.9,2234.96,1357.3,877.66
ORD00509,11/21/2023,North,Office Supplies,Binders,3,313,225.11,939,675.33,263.67
ORD00510,1/15/2023,West,Technology,Accessories,1,491.96,365.3,491.96,365.3,126.66
ORD00511,8/14/2024,East,Furniture,Tables,5,71.93,49.8,359.65,249,110.65
ORD00512,11/22/2023,East,Furniture,Tables,3,332.18,241.53,996.54,724.59,271.95
ORD00513,12/21/2025,North,Office Supplies,Binders,9,264.68,164.39,2382.12,1479.51,902.61
ORD00514,7/15/2025,North,Office Supplies,Storage,1,128.63,64.98,128.63,64.98,63.65
ORD00515,12/11/2025,South,Furniture,Tables,6,477.1,352.05,2862.6,2112.3,750.3
ORD00516,4/6/2025,North,Office Supplies,Storage,2,80.18,44.65,160.36,89.3,71.06
ORD00517,12/2/2024,East,Technology,Phones,1,225.6,135.23,225.6,135.23,90.37
ORD00518,10/12/2022,West,Office Supplies,Binders,2,289.53,200.09,579.06,400.18,178.88
ORD00519,2/1/2023,West,Office Supplies,Binders,6,242.61,151.52,1455.66,909.12,546.54
ORD00520,1/12/2022,East,Office Supplies,Paper,3,138.03,88.76,414.09,266.28,147.81
ORD00521,8/18/2025,East,Technology,Accessories,7,440.16,245.08,3081.12,1715.56,1365.56
ORD00522,6/30/2025,North,Office Supplies,Binders,2,231.8,162.57,463.6,325.14,138.46
ORD00523,5/14/2023,West,Furniture,Bookcases,6,298.84,205.51,1793.04,1233.06,559.98
ORD00524,1/24/2024,West,Office Supplies,Paper,7,186.39,104.46,1304.73,731.22,573.51
ORD00525,2/4/2022,South,Technology,Laptops,3,158.68,109.21,476.04,327.63,148.41
ORD00526,12/28/2023,North,Office Supplies,Paper,5,231.45,133.26,1157.25,666.3,490.95
ORD00527,4/28/2024,East,Technology,Laptops,9,324.41,237.39,2919.69,2136.51,783.18
ORD00528,3/31/2022,West,Furniture,Tables,7,375.45,284.85,2628.15,1993.95,634.2
ORD00529,2/15/2024,North,Technology,Phones,5,105.06,80.05,525.3,400.25,125.05
ORD00530,8/28/2023,South,Technology,Laptops,4,43.9,26.56,175.6,106.24,69.36
ORD00531,8/27/2024,North,Technology,Phones,2,145.75,115.7,291.5,231.4,60.1
ORD00532,10/18/2024,North,Office Supplies,Binders,8,227,160.28,1816,1282.24,533.76
ORD00533,2/22/2023,South,Furniture,Tables,2,384.29,226.39,768.58,452.78,315.8
ORD00534,4/25/2022,North,Technology,Laptops,5,484.75,381.13,2423.75,1905.65,518.1
ORD00535,9/9/2023,East,Furniture,Tables,6,366.93,212.91,2201.58,1277.46,924.12
ORD00536,5/4/2025,East,Technology,Phones,7,449.88,256.86,3149.16,1798.02,1351.14
ORD00537,4/5/2024,South,Furniture,Tables,8,381.41,239.28,3051.28,1914.24,1137.04
ORD00538,1/3/2025,North,Technology,Phones,4,187.52,119.29,750.08,477.16,272.92
ORD00539,2/17/2023,South,Technology,Phones,1,487.49,291.65,487.49,291.65,195.84
ORD00540,10/31/2025,West,Technology,Phones,3,128.69,86.71,386.07,260.13,125.94
ORD00541,12/14/2025,North,Office Supplies,Binders,3,341.73,218.38,1025.19,655.14,370.05
ORD00542,12/30/2023,South,Furniture,Bookcases,2,323.19,192.4,646.38,384.8,261.58
ORD00543,7/24/2025,North,Office Supplies,Storage,2,74.51,39.8,149.02,79.6,69.42
ORD00544,10/17/2024,East,Furniture,Chairs,1,315.44,167.27,315.44,167.27,148.17
ORD00545,1/31/2024,West,Furniture,Chairs,2,391.78,220.46,783.56,440.92,342.64
ORD00546,11/7/2023,South,Technology,Phones,3,331.28,168.45,993.84,505.35,488.49
ORD00547,11/18/2025,South,Technology,Accessories,1,393.79,283.93,393.79,283.93,109.86
ORD00548,4/2/2023,South,Furniture,Chairs,6,226.18,146.16,1357.08,876.96,480.12
